Habit,Taxa1,Taxa2,C1,C2,C3,C4,pC1,pC2,pC3,pC4,sig
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_sauritus,0.100611725,0.505984778,0.026571589,0.001186299,0.405940594,0.396039604,0.485148515,0.445544554,FALSE
Semiaquatic,Rhabdophis_swinhonis_1,Thamnophis_sirtalis,0.063396965,0.195125588,0.013513838,4.57E-04,0.485148515,0.574257426,0.623762376,0.643564356,FALSE
Semiaquatic,Thamnophis_bogerti,Xenochrophis_maculatus,0.221981953,1.13420549,0.057440181,0.002659184,0.099009901,0.079207921,0.227722772,0.178217822,FALSE
Semiaquatic,Thamnophis_godmani,Xenochrophis_bellula,0.190600739,0.998567348,0.048671821,0.002341175,0.178217822,0.178217822,0.405940594,0.346534653,FALSE
Semiaquatic,Thamnophis_godmani,Xenochrophis_maculatus,0.117911825,0.606817382,0.029724961,0.001422704,0.297029703,0.306930693,0.445544554,0.415841584,FALSE
Semiaquatic,Thamnophis_hammondii,Xenochrophis_bellula,0.246135523,1.366902301,0.073312193,0.003204749,0.128712871,0.099009901,0.227722772,0.207920792,FALSE
Semiaquatic,Thamnophis_lineri,Xenochrophis_bellula,0.18427866,0.997141974,0.051159236,0.002337833,0.158415842,0.158415842,0.257425743,0.247524752,FALSE
Semiaquatic,Thamnophis_lineri,Xenochrophis_maculatus,0.127367595,0.642900403,0.033157966,0.001507302,0.346534653,0.356435644,0.435643564,0.415841584,FALSE
Semiaquatic,Thamnophis_marcianus,Xenochrophis_maculatus,0.231351427,1.213563212,0.065422354,0.00284524,0.108910891,0.059405941,0.188118812,0.188118812,FALSE
Terrestrial,Amphiesma_beddomei,Hebius_boulengeri_2,0.104640796,0.390551606,0.033736118,0.001920409,0.207920792,0.227722772,0.287128713,0.267326733,FALSE
Terrestrial,Amphiesma_beddomei,Lycognathophis_seychellensis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_beddomei,Pseudagkistrodon_rudis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_beddomei,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_monticola,Hebius_atemporale_1,0.170885185,0.752406471,0.06653883,0.003699711,0.168316832,0.178217822,0.227722772,0.207920792,FALSE
Terrestrial,Amphiesma_monticola,Hebius_boulengeri_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_monticola,Hebius_modestum,0.191466194,0.63616733,0.05411038,0.003128143,0.099009901,0.158415842,0.198019802,0.168316832,FALSE
Terrestrial,Amphiesma_monticola,Herpetoreas_platyceps,0.265250354,1.094294878,0.114737128,0.005380834,0.108910891,0.069306931,0.128712871,0.118811881,FALSE
Terrestrial,Amphiesma_monticola,Lycognathophis_seychellensis,0.057339431,0.184113019,0.026514996,0.001298256,0.267326733,0.306930693,0.297029703,0.306930693,FALSE
Terrestrial,Amphiesma_monticola,Pseudagkistrodon_rudis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_monticola,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_monticola,Thamnophis_exsul,0.178042264,0.643214736,0.045174212,0.001508039,0.148514851,0.227722772,0.257425743,0.306930693,FALSE
Terrestrial,Amphiesma_stolatum_1,Hebius_atemporale_1,0.164713669,0.7075986,0.056024204,0.003479383,0.188118812,0.188118812,0.217821782,0.198019802,FALSE
Terrestrial,Amphiesma_stolatum_1,Hebius_boulengeri_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_1,Hebius_modestum,0.13428402,0.446173315,0.03411295,0.00219391,0.306930693,0.346534653,0.455445545,0.425742574,FALSE
Terrestrial,Amphiesma_stolatum_1,Lycognathophis_seychellensis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_1,Pseudagkistrodon_rudis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_1,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_1,Thamnophis_exsul,0.173125614,0.625452317,0.040193612,0.001466394,0.168316832,0.297029703,0.396039604,0.415841584,FALSE
Terrestrial,Amphiesma_stolatum_1,Tropidonophis_dolasii,0.165020012,0.722853593,0.065065223,0.008598931,0.168316832,0.128712871,0.217821782,0.138613861,FALSE
Terrestrial,Amphiesma_stolatum_2,Hebius_atemporale_1,0.261647499,1.202390684,0.094787193,0.00591236,0.079207921,0.079207921,0.108910891,0.079207921,FALSE
Terrestrial,Amphiesma_stolatum_2,Hebius_boulengeri_2,0.045759942,0.199756595,0.014727638,9.82E-04,0.405940594,0.445544554,0.465346535,0.455445545,FALSE
Terrestrial,Amphiesma_stolatum_2,Lycognathophis_seychellensis,0.021468338,0.086025646,0.01033824,6.07E-04,0.405940594,0.396039604,0.405940594,0.405940594,FALSE
Terrestrial,Amphiesma_stolatum_2,Pseudagkistrodon_rudis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_2,Thamnophis_brachystoma,0.062503288,0.273077817,0.016591695,6.40E-04,0.465346535,0.564356436,0.643564356,0.633663366,FALSE
Terrestrial,Amphiesma_stolatum_3,Hebius_atemporale_1,0.059980911,0.251639668,0.02018566,0.001237355,0.277227723,0.277227723,0.336633663,0.316831683,FALSE
Terrestrial,Amphiesma_stolatum_3,Hebius_boulengeri_2,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_3,Hebius_modestum,0.109156236,0.362683509,0.028081644,0.001783377,0.346534653,0.396039604,0.425742574,0.415841584,FALSE
Terrestrial,Amphiesma_stolatum_3,Hebius_vibakari_1,0.259831474,1.125215171,0.082634241,0.005532875,0.069306931,0.089108911,0.138613861,0.108910891,FALSE
Terrestrial,Amphiesma_stolatum_3,Herpetoreas_xenura,0.31823862,1.625554355,0.13780203,0.007993128,0.069306931,0.059405941,0.089108911,0.089108911,FALSE
Terrestrial,Amphiesma_stolatum_3,Lycognathophis_seychellensis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_3,Pseudagkistrodon_rudis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_3,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Amphiesma_stolatum_3,Thamnophis_exsul,0.035437117,0.12802396,0.008314855,3.00E-04,0.603960396,0.633663366,0.633663366,0.633663366,FALSE
Terrestrial,Hebius_atemporale_1,Lycognathophis_seychellensis,0.091265778,0.371606031,0.035383977,0.00182725,0.287128713,0.297029703,0.306930693,0.316831683,FALSE
Terrestrial,Hebius_atemporale_1,Rhabdophis_nigrocinctus,0.208014548,0.85163554,0.068250756,0.004187637,0.178217822,0.168316832,0.227722772,0.227722772,FALSE
Terrestrial,Hebius_atemporale_1,Thamnophis_brachystoma,0.335254341,1.524866822,0.083890847,0.003575102,0.099009901,0.118811881,0.237623762,0.227722772,FALSE
Terrestrial,Hebius_atemporale_1,Tropidonophis_hypomelas,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_atemporale_1,Tropidonophis_mairii_mairii,0.247236045,1.352683763,0.08597302,0.006651377,0.108910891,0.079207921,0.158415842,0.118811881,FALSE
Terrestrial,Hebius_atemporale_1,Tropidonophis_multiscutellatus_3,0.161712649,0.856734286,0.050235377,0.004212708,0.267326733,0.207920792,0.326732673,0.257425743,FALSE
Terrestrial,Hebius_atemporale_1,Tropidonophis_parkeri,0.168645588,0.725328489,0.049504344,0.003566564,0.227722772,0.247524752,0.346534653,0.306930693,FALSE
Terrestrial,Hebius_atemporale_1,Tropidonophis_spilogaster,0.13650086,0.620290238,0.046217847,0.003050073,0.287128713,0.267326733,0.356435644,0.306930693,FALSE
Terrestrial,Hebius_atemporale_1,Tropidonophis_truncatus,0.150544467,0.693065504,0.042342046,0.003407921,0.267326733,0.306930693,0.386138614,0.336633663,FALSE
Terrestrial,Hebius_boulengeri_2,Hebius_sauteri_1,0.048587476,0.186172996,0.020110162,0.007382602,0.257425743,0.128712871,0.257425743,0.207920792,FALSE
Terrestrial,Hebius_boulengeri_2,Lycognathophis_seychellensis,0.058188481,0.217177291,0.019083581,0.001067898,0.297029703,0.287128713,0.336633663,0.287128713,FALSE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_nigrocinctus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_nuchalis_3,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_tigrinus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Rhabdophis_tigrinus_lateralis,0.118720832,0.471655232,0.032191152,0.002319209,0.316831683,0.316831683,0.386138614,0.346534653,FALSE
Terrestrial,Hebius_boulengeri_2,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Thamnophis_errans,0.201616287,1.06134807,0.055767034,0.002488367,0.227722772,0.227722772,0.356435644,0.297029703,FALSE
Terrestrial,Hebius_boulengeri_2,Thamnophis_exsul,0.188240753,0.813648107,0.044675916,0.001907626,0.158415842,0.198019802,0.267326733,0.287128713,FALSE
Terrestrial,Hebius_boulengeri_2,Thamnophis_scalaris_2,0.119571639,0.515374432,0.026984763,0.001208313,0.376237624,0.425742574,0.514851485,0.475247525,FALSE
Terrestrial,Hebius_boulengeri_2,Thamnophis_scaliger_1,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_aenigmaticus,0.101323179,0.415552953,0.024755131,0.002043345,0.386138614,0.425742574,0.475247525,0.425742574,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_doriae,0.297132084,1.360238739,0.081129769,0.006688526,0.059405941,0.069306931,0.227722772,0.089108911,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_halmahericus,0.0865697,0.417745512,0.027604308,0.002054126,0.386138614,0.336633663,0.445544554,0.366336634,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_hypomelas,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_mairii_mairii,0.104674222,0.448025639,0.026969936,0.002203018,0.316831683,0.346534653,0.396039604,0.356435644,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_multiscutellatus_3,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_parkeri,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_picturatus,0.169040636,0.71260507,0.040972675,0.003504001,0.188118812,0.198019802,0.336633663,0.257425743,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_spilogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_boulengeri_2,Tropidonophis_truncatus,0.050153364,0.201668249,0.011693299,9.92E-04,0.534653465,0.554455446,0.623762376,0.564356436,FALSE
Terrestrial,Hebius_modestum,Lycognathophis_seychellensis,0.050873603,0.169033099,0.015435173,8.31E-04,0.386138614,0.396039604,0.405940594,0.415841584,FALSE
Terrestrial,Hebius_modestum,Rhabdophis_nigrocinctus,0.201851136,0.768612062,0.059457413,0.003779396,0.128712871,0.198019802,0.287128713,0.287128713,FALSE
Terrestrial,Hebius_modestum,Rhabdophis_nuchalis_3,0.075991402,0.372731509,0.021660804,0.001832784,0.475247525,0.475247525,0.603960396,0.504950495,FALSE
Terrestrial,Hebius_modestum,Rhabdophis_tigrinus,0.242115808,1.054519167,0.071344915,0.00518525,0.138613861,0.207920792,0.277227723,0.277227723,FALSE
Terrestrial,Hebius_modestum,Thamnophis_brachystoma,0.037957489,0.171583176,0.009212094,4.02E-04,0.613861386,0.603960396,0.653465347,0.653465347,FALSE
Terrestrial,Hebius_modestum,Tropidonophis_halmahericus,0.258837287,1.25311414,0.085221592,0.006161776,0.108910891,0.099009901,0.188118812,0.118811881,FALSE
Terrestrial,Hebius_modestum,Tropidonophis_hypomelas,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_modestum,Tropidonophis_multiscutellatus_3,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_modestum,Tropidonophis_parkeri,0.165038549,0.563520016,0.037317034,0.002770924,0.247524752,0.326732673,0.396039604,0.396039604,FALSE
Terrestrial,Hebius_modestum,Tropidonophis_spilogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Hebius_modestum,Tropidonophis_truncatus,0.012324616,0.04311769,0.002563886,2.12E-04,0.653465347,0.673267327,0.683168317,0.683168317,FALSE
Terrestrial,Hebius_octolineatum_3,Thamnophis_brachystoma,0.251204735,1.393916986,0.070371544,0.003268086,0.128712871,0.108910891,0.217821782,0.188118812,FALSE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_hypomelas,0.238164833,1.283077009,0.088329322,0.006309108,0.198019802,0.108910891,0.188118812,0.128712871,FALSE
Terrestrial,Hebius_octolineatum_3,Tropidonophis_truncatus,0.260257605,1.402098473,0.077896848,0.006894357,0.089108911,0.089108911,0.178217822,0.099009901,FALSE
Terrestrial,Hebius_sauteri_1,Lycognathophis_seychellensis,0.177500588,0.823310801,0.073640049,0.00404836,0.178217822,0.148514851,0.198019802,0.198019802,FALSE
Terrestrial,Hebius_sauteri_1,Rhabdophis_nigrocinctus,0.312144785,1.447838431,0.110050368,0.007119268,0.099009901,0.089108911,0.108910891,0.118811881,FALSE
Terrestrial,Hebius_sauteri_1,Rhabdophis_nuchalis_3,0.246556059,1.262156144,0.072385076,0.006206237,0.099009901,0.069306931,0.178217822,0.118811881,FALSE
Terrestrial,Hebius_sauteri_1,Thamnophis_brachystoma,0.030591761,0.141895456,0.007525654,3.33E-04,0.643564356,0.653465347,0.673267327,0.673267327,FALSE
Terrestrial,Hebius_sauteri_1,Tropidonophis_dolasii,0.273984905,1.270839348,0.078362787,0.006248934,0.079207921,0.079207921,0.198019802,0.128712871,FALSE
Terrestrial,Hebius_sauteri_1,Tropidonophis_hypomelas,0.001433712,0.006650064,4.90E-04,3.27E-05,0.475247525,0.465346535,0.465346535,0.465346535,FALSE
Terrestrial,Hebius_sauteri_1,Tropidonophis_multiscutellatus_3,0.099847946,0.463130256,0.026117585,0.00227729,0.376237624,0.376237624,0.514851485,0.435643564,FALSE
Terrestrial,Hebius_sauteri_1,Tropidonophis_spilogaster,0.177248155,0.822139928,0.058311451,0.004042602,0.267326733,0.267326733,0.376237624,0.326732673,FALSE
Terrestrial,Hebius_sauteri_1,Tropidonophis_truncatus,0.288635408,1.338793588,0.078538373,0.006583076,0.099009901,0.089108911,0.168316832,0.128712871,FALSE
Terrestrial,Hebius_vibakari_1,Lycognathophis_seychellensis,0.359086723,1.555045748,0.133449911,0.007646425,0.079207921,0.079207921,0.089108911,0.079207921,FALSE
Terrestrial,Hebius_vibakari_1,Rhabdophis_nuchalis_3,0.242215906,1.23993827,0.06923494,0.006096988,0.138613861,0.118811881,0.227722772,0.128712871,FALSE
Terrestrial,Hebius_vibakari_1,Rhabdophis_tigrinus,0.257052096,1.113178915,0.071901165,0.00547369,0.069306931,0.089108911,0.198019802,0.118811881,FALSE
Terrestrial,Hebius_vibakari_1,Thamnophis_brachystoma,0.200589232,0.893849903,0.046247924,0.002095662,0.217821782,0.227722772,0.396039604,0.366336634,FALSE
Terrestrial,Hebius_vibakari_1,Tropidonophis_hypomelas,0.034644373,0.150555129,0.01071914,7.40E-04,0.524752475,0.524752475,0.534653465,0.524752475,FALSE
Terrestrial,Hebius_vibakari_1,Tropidonophis_truncatus,0.208108451,0.905122998,0.051665772,0.004450644,0.138613861,0.138613861,0.287128713,0.188118812,FALSE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_nuchalis_3,0.075323593,0.369455958,0.024649767,0.001816678,0.326732673,0.287128713,0.376237624,0.306930693,FALSE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_tigrinus,0.09878603,0.402944522,0.03207865,0.001981347,0.316831683,0.326732673,0.346534653,0.336633663,FALSE
Terrestrial,Herpetoreas_platyceps,Rhabdophis_tigrinus_lateralis,0.107760546,0.439551237,0.03661978,0.002161348,0.198019802,0.237623762,0.297029703,0.287128713,FALSE
Terrestrial,Herpetoreas_platyceps,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_hypomelas,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_mairii_mairii,0.214149553,0.873508019,0.062556769,0.004295188,0.178217822,0.188118812,0.247524752,0.207920792,FALSE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_multiscutellatus_3,0.130211438,0.538273373,0.035218027,0.002646782,0.277227723,0.336633663,0.405940594,0.376237624,FALSE
Terrestrial,Herpetoreas_platyceps,Tropidonophis_spilogaster,0.135748796,0.553714263,0.047526513,0.002722707,0.227722772,0.227722772,0.267326733,0.227722772,FALSE
Terrestrial,Herpetoreas_sp1,Thamnophis_brachystoma,0.315083095,1.680513349,0.096519892,0.003940021,0.089108911,0.069306931,0.168316832,0.168316832,FALSE
Terrestrial,Herpetoreas_sp1,Tropidonophis_hypomelas,0.113755446,0.584307604,0.048173817,0.00287314,0.217821782,0.207920792,0.237623762,0.237623762,FALSE
Terrestrial,Herpetoreas_sp1,Tropidonophis_multiscutellatus_3,0.226650728,1.157489336,0.071061042,0.005691572,0.128712871,0.089108911,0.227722772,0.118811881,FALSE
Terrestrial,Herpetoreas_xenura,Lycognathophis_seychellensis,0.15460793,0.674252079,0.068576318,0.003315412,0.148514851,0.178217822,0.178217822,0.178217822,FALSE
Terrestrial,Herpetoreas_xenura,Rhabdophis_nuchalis_3,0.02672152,0.131066834,0.008146552,6.44E-04,0.534653465,0.544554455,0.564356436,0.554455446,FALSE
Terrestrial,Herpetoreas_xenura,Thamnophis_brachystoma,0.208363906,1.209466336,0.069085365,0.002835635,0.178217822,0.128712871,0.237623762,0.188118812,FALSE
Terrestrial,Herpetoreas_xenura,Tropidonophis_hypomelas,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Herpetoreas_xenura,Tropidonophis_multiscutellatus_3,0.100176877,0.578191412,0.035289046,0.002843066,0.425742574,0.336633663,0.465346535,0.396039604,FALSE
Terrestrial,Lycognathophis_seychellensis,Pseudagkistrodon_rudis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_nigrocinctus,0.083059939,0.26188669,0.032275947,0.00184667,0.198019802,0.247524752,0.237623762,0.267326733,FALSE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_nuchalis_3,0.118300303,0.580253148,0.046815237,0.004091602,0.227722772,0.217821782,0.306930693,0.257425743,FALSE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_tigrinus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Rhabdophis_tigrinus_lateralis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Thamnophis_brachystoma,0.030672523,0.117966684,0.008263493,2.77E-04,0.495049505,0.495049505,0.514851485,0.524752475,FALSE
Terrestrial,Lycognathophis_seychellensis,Thamnophis_errans,0.215743689,1.074938609,0.075421351,0.00252023,0.089108911,0.079207921,0.128712871,0.128712871,FALSE
Terrestrial,Lycognathophis_seychellensis,Thamnophis_exsul,0.222066577,0.80226173,0.059723835,0.00188093,0.168316832,0.237623762,0.267326733,0.326732673,FALSE
Terrestrial,Lycognathophis_seychellensis,Thamnophis_scalaris_2,0.138498276,0.564740395,0.039438981,0.001324053,0.277227723,0.306930693,0.346534653,0.346534653,FALSE
Terrestrial,Lycognathophis_seychellensis,Thamnophis_scaliger_1,0.174903828,0.852150677,0.059078597,0.001997896,0.178217822,0.188118812,0.287128713,0.316831683,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_aenigmaticus,0.06941049,0.245152151,0.021235836,0.001728668,0.366336634,0.425742574,0.455445545,0.465346535,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_dolasii,0.122191578,0.535247938,0.047895925,0.003774252,0.267326733,0.247524752,0.356435644,0.316831683,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_doriae,0.125809608,0.568418959,0.04932506,0.004008155,0.217821782,0.207920792,0.247524752,0.247524752,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_hypomelas,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_mairii_mairii,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_multiscutellatus_3,0.084151094,0.347867237,0.027411944,0.002452954,0.227722772,0.267326733,0.346534653,0.316831683,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_parkeri,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_picturatus,0.16489656,0.69513537,0.057213112,0.004901684,0.138613861,0.138613861,0.188118812,0.148514851,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_spilogaster,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Lycognathophis_seychellensis,Tropidonophis_truncatus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_nigrocinctus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_nuchalis_3,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_tigrinus,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Rhabdophis_tigrinus_lateralis,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Thamnophis_brachystoma,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Thamnophis_errans,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
Terrestrial,Pseudagkistrodon_rudis,Thamnophis_exsul,0,0,0,0,0.99009901,0.99009901,0.99009901,0.99009901,FALSE
