Species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,Genera,Habit,Origin,Diet
Storeria_storerioides,-0.019044556603050322,-0.03555186246813328,0.02413559776601626,0.006461181485352266,-0.00416086190332237,0.007148924631798845,0.01146430006584978,0.011905656572636062,1.014305814111806e-4,0.01172369769475621,-0.009318262532812571,-0.0021761808502119445,0.00888567494460417,0.01014757164487469,0.010107337145166801,-0.0014039596446018868,-0.001699265137113077,-3.6836634403689643e-4,-0.0037322400038808058,-0.005167734346311608,0.0012030284001957158,0.0010617073955523134,0.0012668262347161627,-1.7054899101931443e-4,-2.109023715367417e-4,0.0011128025428594763,-0.0016595066358770444,1.2000426906196048e-4,4.300990421915655e-4,0.0017482939929581857,-5.787165980970276e-4,0.0014653167574172786,0.0018590070436558506,6.428924421058749e-4,-2.1983974651516703e-5,5.42377531989275e-4,-3.63166591312137e-4,6.210129705975338e-5,-3.534020636281767e-4,-2.097817661376499e-4,-6.99334299532539e-4,-1.4932305259959306e-4,2.277381265714889e-4,1.563256709068252e-4,-9.713654406851917e-5,3.477460184184839e-5,4.097346438103295e-5,-5.976225925460324e-4,6.330611203615147e-6,2.0980776259889173e-4,5.468752932215429e-4,-5.243648099340423e-5,-5.15021763871598e-5,-3.944752519227721e-4,1.5434539093281126e-4,2.1959342215692825e-4,-3.7698507962489065e-5,8.756702743235907e-5,1.631738198265872e-4,1.7864745007571727e-4,-5.810454419071865e-5,5.2332523521907614e-05,-2.5385827978898227e-5,1.6589852318056928e-4,-1.8710231444838245e-5,-4.3471486882172116e-5,-1.0029117386328436e-5,4.162055716839481e-5,1.946515950068873e-5,7.1597264287516214e-6,-1.0950441942103595e-17,-1.0842021724855044e-18,-2.5695591487906455e-17,1.5829351718288365e-17,Storeria,Burrowing,American,molluscs
Thamnophis_atratus,0.024391522660730795,0.0179525672576798,0.010964989245205486,-0.02670035127086077,0.0043298907482993134,-0.007058541258588027,0.006427116971209431,-0.009117794669504688,-4.0577756487902676e-4,-5.499487304409207e-4,0.002435131414031983,-0.0022943345417908126,-0.004002669217995216,-0.0053912903060083575,-0.0013785513414271743,0.002837558827838438,-7.327621271895845e-4,9.543151040201351e-4,9.114431743070086e-4,-0.0021202886477228846,-0.0015866068968992235,-0.0017624673246109093,5.205857767766192e-4,-0.0022190277002210874,-0.0013284691208706673,9.128309801178416e-4,0.0011711137959421925,-0.0012761213724123738,-2.4116612485198532e-4,-3.239848919251873e-4,-3.2236980033211035e-4,0.0011617622721005372,-8.419036851941039e-4,8.586413450814958e-5,1.1456332328988081e-4,8.524087451733836e-4,8.495194842729033e-4,-4.704677318643239e-4,-2.4317271328949458e-4,-4.5274072540795097e-4,0.0011956565886027028,6.53318301784271e-4,5.02383716327188e-4,-1.2638299233387238e-5,9.162803808256335e-5,-1.4462014418138003e-4,-3.878888607728564e-4,-9.247409428908202e-5,4.5115241142098454e-5,6.712350401080912e-4,3.018687102202952e-4,3.84657096539811e-4,-2.8919448198403254e-4,-2.4546974645878238e-5,1.7664554248774192e-4,2.8696809743255342e-5,2.9794427354221873e-4,2.576696875543306e-5,-1.6545334751165967e-4,-1.6334201504587093e-4,1.69622336912889e-6,1.4489800928884196e-4,1.4353953645097276e-4,-1.9166192259397475e-5,7.824462452501514e-5,-4.600525643722557e-5,3.171460060495309e-5,4.0942996836037924e-5,-5.3279897377069615e-5,-2.006100521460507e-6,2.087089182034596e-17,-1.485356976305141e-17,-1.0299920638612292e-17,-1.089623183347932e-17,Thamnophis,Semiaquatic,American,aquatic gen
Thamnophis_bogerti,-0.019083021448218218,-0.012188139863413942,-0.0179037430889864,0.004354148172732558,0.0018726744942901504,-0.003958837611415002,0.005654011650139301,0.012950993131024189,8.481083377291642e-4,-5.739216218296586e-4,0.0024800427244939596,5.338207548333057e-4,-0.0015753990297806516,4.7062655887994626e-4,-0.002189286687371068,2.1374290642268024e-4,5.181300346519529e-4,-0.0015148634100079154,-0.001232702729529382,0.0014132863715253209,9.098463271241521e-4,-0.0014074984201337664,3.8744603820468904e-4,9.292504665904878e-4,2.5652409750140837e-4,1.978852096072163e-5,8.822131670048413e-4,2.4432384099839946e-4,2.8854699625498436e-4,-2.603473582981777e-4,-2.9258034991886447e-5,-7.069164440905726e-4,-2.0228520574077735e-4,1.9261173375918783e-5,6.085009194327944e-4,-1.1200173807174822e-4,3.620046202267096e-4,1.5928393938679359e-4,4.004849788612525e-5,-7.036541135825826e-4,1.0724734134879817e-4,5.713233048184553e-4,-7.292240009711236e-4,5.942219061801111e-4,-1.41929457145081e-4,6.747419306749717e-4,7.519147959080853e-7,6.561438411548812e-4,5.6604855048475764e-5,3.171425304608383e-5,2.5992615786408e-4,3.3223493207105135e-4,-2.219959904998107e-4,-1.1717673294238236e-4,-2.709062014129778e-4,3.835414882361976e-5,-8.500829126471468e-5,1.172506127718317e-5,1.0370271431366763e-4,2.451945507974621e-4,-1.1046752984842278e-4,7.231695296408082e-6,-8.687194751649395e-5,6.514246588454582e-5,-4.5943186478744884e-6,-3.8265548620216585e-5,2.0841012898662938e-5,-1.9828588890934786e-5,6.338911908878783e-5,-5.3678926723340465e-6,5.149960319306146e-18,2.8406096919120216e-17,1.5504091066542713e-17,3.903127820947816e-18,Thamnophis,Semiaquatic,American,generalist
Thamnophis_brachystoma,0.005639953324420965,-0.04672004133097286,0.010759353626839125,0.0011017160870187542,0.005140044651492427,-0.007487360087902424,0.0057921140489728025,0.002021007355055097,0.0060603947723875465,0.002560136161150357,-0.005879031435969606,-0.0017180723322571226,-0.0033418912624607897,0.0025275183867873256,-8.147984273778195e-4,-0.0012275263292234662,9.239258434585367e-4,0.0024684546692475672,-3.981293498809653e-5,0.0016069286767615302,0.003012834005300724,-6.996933250230393e-4,0.001319942997665716,6.082705398062907e-5,0.0022306544144287113,-3.0532706967669474e-4,-0.0018477708572476022,-5.021184235859359e-4,-1.7129786578462379e-4,5.314847768738827e-5,-1.5748085391900153e-4,8.215749875673901e-4,6.099369503446381e-4,-2.4326494380616832e-4,3.160897346962165e-4,-6.870122702926046e-4,-6.174334336111339e-4,0.0011483888270822616,-2.4501421430899015e-4,-4.056670631353508e-4,-3.767746222782352e-5,7.631175378409333e-4,-1.2898584197870318e-4,-6.579205035942453e-4,-6.561287720815875e-4,-3.169407690134342e-4,-3.2797212514666603e-4,2.9665220980925017e-4,2.111981204682289e-4,6.77855525144521e-5,-2.761063033869773e-6,3.4278816770986375e-5,9.824339474230235e-5,1.1274833252393585e-4,3.112799162942169e-4,-2.8102947726744824e-4,9.92023971660102e-6,3.952056694647825e-4,4.3223438346822113e-5,-7.04151163327163e-5,2.8340869742976224e-5,6.547016302689993e-5,8.95078686805934e-5,-3.6262716904159585e-5,1.8344806123728207e-5,-3.822141893270137e-5,-3.0438003453339545e-5,-1.9789607598070713e-5,2.0390902981652707e-5,-1.9407191038602956e-5,-2.0355895788415346e-17,-2.0708261494473135e-17,6.1257422745431e-18,2.0735366548785272e-17,Thamnophis,Terrestrial,American,annelids
Thamnophis_chrysocephalus,-0.04206515348552194,-0.06040544155743828,-0.01911045598775636,-0.017262618549389513,0.001537016023732467,0.019390970609284734,-0.003801800162319404,0.01918821546639008,-0.002792373499668261,5.215319737048231e-4,0.002857496653763724,-0.0037173571591724904,0.0017460610612381612,-0.0024529123719650723,-0.00282017662421523,4.942118045399234e-4,0.0015578799034894272,9.468188482765567e-4,0.0016755781588066777,0.0026805623171141375,-5.995729945205584e-5,-0.001327118996497863,0.0011899073139146196,-0.0024107095506074013,-0.0015027909731041814,-5.377281453711763e-4,-0.001195274503694627,-0.0014220699191265917,-1.3489053344640668e-4,3.0483439045119495e-4,-3.370023506734602e-5,-8.861121210084449e-4,-4.0351810898744706e-4,0.0014216524664100588,-0.001506712865159572,-1.4170166439631871e-4,-5.882401102487553e-4,3.001260049687673e-4,-2.7652076434034095e-5,-4.010652356175142e-4,-8.15667481464529e-4,8.508991945492319e-4,-1.21295771702506e-4,7.568673840767982e-4,2.1597746005502447e-4,4.0707235814559014e-4,-2.5114759283056563e-4,-3.986474655581309e-4,1.4733525988106075e-4,2.6761134515997125e-4,-5.707215374456707e-5,-1.6370858202791592e-4,1.1741944135871228e-4,1.6192438724201024e-4,-1.0150509759539498e-4,-2.7591261721193945e-4,7.748357697533463e-5,2.5040978826333703e-4,-9.418491449194526e-5,-2.123983371029921e-4,-1.27474726357652e-4,2.4752959068334383e-5,-5.7370483851124044e-5,1.7307858012147355e-4,-7.882953797032279e-5,1.7911607098782445e-5,-6.423105844774093e-5,6.647816977032824e-5,7.004079676161746e-5,-8.69742386416225e-6,-1.235990476633475e-17,-6.938893903907228e-18,-1.962405932198763e-17,1.214306433183765e-17,Thamnophis,Semiaquatic,American,unknown
Thamnophis_couchii,-0.006171298797185294,0.018133614268559504,0.04137516923189942,0.005996257766670773,0.02531231257040357,-0.02052502229088074,0.001106796168725103,0.002636313151823623,-3.285633346649034e-4,-0.003798598168144493,-0.0028614339177798044,-0.005619518743007487,-0.0017000719428372976,-0.0015645665024450297,0.0014405299410268138,0.0026957282422670884,0.0016356215811921986,0.004375743445943405,3.176972574201461e-4,9.387956388781092e-4,-0.001174654437025465,-0.0027095359761851066,6.759203618273635e-4,-0.0016381351700458606,0.0019276407489149867,-6.845665979160031e-4,-4.33625872938459e-4,6.16144501488715e-5,1.731826151757366e-4,-4.3567735758661514e-4,-1.1902958553660243e-4,2.3669370915415394e-4,9.081806777667754e-4,-2.2666061167192877e-4,7.973755161065612e-5,5.472819396534826e-4,-3.7811716287075884e-4,1.7498986334954988e-4,5.783227611301787e-4,6.234842743150289e-4,1.130355330536109e-4,4.04803637716767e-4,-9.364937864608893e-5,-2.189997665531231e-4,-3.075980663803391e-4,-2.922641711579259e-4,-4.393625951519996e-4,-4.331825013757808e-4,-2.3881748620905262e-4,-1.0706130472604007e-4,-1.6722008231230502e-4,-2.111373493113602e-5,2.1988423328356746e-4,-9.959670616758366e-5,2.4129918248864065e-4,-4.4838170369986056e-5,-6.120301668639919e-5,9.481181918351694e-5,-1.4744098816744033e-5,-6.986962662146898e-5,1.2207740993272573e-4,4.268695335010301e-5,-4.108286261339503e-5,1.3346210434085935e-4,-1.5375538022821994e-5,3.102179528492761e-5,3.3611173987406826e-5,3.118969758345052e-5,-8.08030592869571e-6,-5.7146029387290105e-6,-3.23227772672241e-17,1.22514845490862e-17,-1.1384122811097797e-18,1.0652286344670081e-17,Thamnophis,Aquatic,American,fish
Thamnophis_cyrtopsis,0.014306338371447328,0.03552524158263232,-0.011526318719090085,0.0017112709251702414,0.00622319308532195,0.0024889486077391667,0.01089703190927736,0.002402876234361014,0.003429300803286062,0.003472942392547176,-0.006853607808327764,3.6805061815143664e-4,0.003794943304181275,9.078618848972895e-4,0.0022833010576498274,0.0038370260607728315,1.701575626884182e-5,-9.343736246014492e-4,-0.003130794764099261,0.0038618286290656207,-7.769028259118267e-4,-3.5673756167503925e-4,-0.0011857453559173938,-6.082994914516915e-4,-4.489356784226325e-4,-0.0011785782856611174,3.15425862945038e-4,-6.538014686557317e-5,-3.0371426188893155e-5,-9.838811196234971e-4,-1.956711130451181e-4,-1.7759213642827044e-4,-2.405516801947209e-4,4.0932170437143236e-4,-6.10749383173684e-4,4.902084516277819e-4,2.2570151207856458e-4,-1.4546888842620928e-4,4.5699558402135523e-4,2.562120982273374e-4,-3.8357001112158473e-5,3.432312899268054e-4,8.800752877623723e-5,-1.257791198042334e-4,-1.8498260168561267e-4,-1.3024824632212425e-4,-5.863521303379744e-5,-1.5266040086154523e-4,1.1338534515327941e-4,-3.759083865691774e-4,-3.133319519834408e-4,4.5476993822459626e-5,2.6181237760827656e-4,-1.861776264754159e-4,-6.041824561575377e-5,-2.255388359936859e-4,4.844032816855062e-5,-1.1919687544442481e-4,1.094857436191131e-4,1.6321074510870884e-5,1.0385421353591487e-4,3.9227107735639626e-5,2.3685506067885583e-5,-8.841373646670916e-5,-5.586356276347093e-5,6.542382289828597e-6,5.048507763354633e-5,7.758988439237191e-5,1.5900806277299165e-05,-1.9742176957973057e-5,-4.954803928258755e-17,8.673617379884035e-19,3.63207727782644e-17,-2.1738253558334364e-17,Thamnophis,Semiaquatic,American,generalist
Thamnophis_elegans,-0.007276959060401857,1.3744684409084987e-4,0.005634992140609175,0.002263095741553111,0.007501277876918396,-0.005476126189976226,-0.01693919589018681,-0.01112186891013034,-0.015482263646990775,-0.002094345907283319,-0.006805885961229747,-0.002051332977600673,-0.003802017852438535,-6.797035440631027e-4,-7.768582497552636e-4,0.001199369676424842,-0.001020689851222649,-8.274391260305479e-4,8.747791338438004e-4,-0.0019318108218481032,-0.002091483146479564,5.269410069519383e-4,0.0016232859445897856,-2.6518531760147624e-4,-0.003463563804298631,-5.473305580753571e-4,2.5927286156866077e-4,0.0023613045001230305,7.804159824590054e-4,2.4396550103153862e-4,-3.508026951450152e-4,1.338437201455601e-4,-3.3467980033326315e-4,-1.703635091149861e-4,-7.459993458339635e-4,-4.361911615245101e-5,-4.560172953318363e-4,-8.43942851002666e-4,4.086617953505774e-4,9.217030658512408e-5,2.7177783297747477e-4,-2.7204621470619967e-4,-2.2357942997268477e-4,1.7347919528950387e-4,-2.3579031954974408e-4,-2.667380661687779e-6,-3.667077595716541e-4,8.609399135130285e-5,1.8453956633420366e-4,-5.087736591146045e-4,3.377613054722324e-4,-8.520811944358404e-5,-2.1349034887241305e-4,-1.9496946752350908e-4,1.847506994097258e-4,1.1772587992475922e-4,-3.780989729528421e-4,-1.7557904858146676e-4,9.139264384429427e-5,2.0694609971437216e-5,-1.0225881172468387e-4,-1.2985771459436828e-4,1.1683562590355533e-4,3.674858151944217e-5,-7.919163698173824e-5,-1.3300652621163158e-4,9.50691861360482e-6,6.7021520688995254e-6,5.6671513253399525e-6,-2.2168355154263978e-5,7.447113672259809e-18,-1.6412110385999323e-17,1.6723818510588906e-17,-2.6169929938368863e-17,Thamnophis,Semiaquatic,American,generalist
Thamnophis_exsul,-0.0035284558335330223,-0.026872338149806205,-0.008744907481380963,0.004049381029666891,0.006497867128783357,-0.004157319048818748,-0.0043426957605518296,0.005173761234946091,-0.0026474912768156716,0.003647909068470349,-0.0018559720300765801,5.6083211892397e-4,-9.114653486175668e-4,0.0026249678305338272,-1.1525249273171575e-4,0.0013615917542465392,0.0017962917202258115,9.561044952752633e-4,0.0013166531825636791,0.001853686779716029,-1.1308029873858286e-4,-5.417238420709956e-4,0.0010513369285959553,-2.3983216455349896e-4,-0.001074041730679633,0.0016168200542038462,-8.79368018211581e-4,-6.310022159667035e-4,-0.0012404225155501988,4.5757168478068814e-4,-3.924095682911136e-4,6.126636750068897e-4,1.060467033903822e-4,2.2820400704577534e-4,1.7841407981380853e-4,-9.028769652289668e-4,3.8985700330361613e-4,-7.150582920980229e-4,-8.274715336825208e-4,-7.89958716089474e-5,-5.652135756181331e-4,2.6509477107622555e-4,-3.3301118900023845e-5,-2.93113319084614e-4,-4.867208695398317e-5,5.222977803154417e-4,-2.579725668702693e-4,-1.349491155607165e-4,-7.619253207012211e-6,-1.7489844152893312e-4,2.611840159248708e-4,4.871821272532849e-4,1.271025688040655e-4,-1.0401527168678215e-4,-1.7954932419722634e-4,4.3904995681415574e-4,-1.4125307067449808e-4,-2.4628923613561644e-5,7.56929368207378e-5,2.269293441036391e-5,1.3988396061990105e-4,2.1797014425069998e-4,8.019671203709518e-5,-9.50795522789975e-5,2.655343179829245e-5,-8.277907729638764e-5,-1.4103589514209377e-5,-3.302027084502986e-5,4.623745333537301e-5,6.8762406644124776e-6,2.0139055353918245e-17,-3.957337929572091e-18,2.8731357570865868e-18,-4.2825985813177425e-18,Thamnophis,Terrestrial,American,unknown
Thamnophis_hammondii,0.10682914949778331,-0.054970445571398685,0.03693137681394236,-0.018162576756279025,-0.009371250222296965,-0.006074145250276501,0.004400656621646041,0.00720672436826172,-0.007860666831546004,0.004568239003596421,-0.011822139122378422,0.007788907590846232,-0.0022270501509516314,-0.007344643088133685,-2.3123774195270703e-4,-0.001633972781270728,0.009208566449520382,-4.601684506796263e-4,8.861494703431008e-4,-0.0047879443184159366,-0.0018048196292681368,-0.0013937943119985113,-1.4441651452484907e-4,0.003319751415053197,0.0026215610206375174,0.0014872358531433493,0.0010642481985030164,0.002316834149619541,-1.905740036797146e-4,-3.224017852229589e-4,-0.002384597051985656,6.597848657584148e-5,3.5802917630785153e-5,1.1498389383403769e-4,3.361345569216095e-4,-0.0011682373009078862,0.0013664037003524483,2.57248713765048e-4,-2.8309668118792165e-4,8.26578685033819e-5,-2.8347319320493134e-5,4.1759283107598515e-4,-3.3733439362493365e-5,5.100158708885855e-4,-1.5260602983662954e-4,-8.109507466790906e-6,3.013331565529276e-4,-3.4643200656181644e-4,-8.846463851535749e-5,-1.600550731894167e-4,-3.9992120048977324e-4,1.2887612579347768e-4,-6.731643460488446e-5,-9.754272794490422e-5,2.9530413497535693e-4,-3.872358997007977e-4,2.083324562456298e-4,3.528656407981193e-5,-1.0588964616560823e-4,6.730291327238153e-5,1.0442405416565741e-4,-9.008296264620533e-5,-7.936594578845924e-5,-4.0060495828730036e-5,-7.004967089080448e-5,6.759970693655758e-5,-7.244977410653119e-9,3.9695650933085095e-5,3.40776877737907e-5,2.215315955255318e-5,1.6534083130403943e-17,-8.131516293641283e-18,-2.710505431213761e-18,1.8648277366750676e-17,Thamnophis,Semiaquatic,American,generalist
Thamnophis_lineri,-0.0693436832794924,-0.011876127159844097,-0.003210998642700514,-0.00421219367731068,0.013523054260990246,0.003988046695230553,0.010073295198525367,-0.017782148091405128,-0.001954239995848594,-0.0010330361633089063,8.24893135542865e-4,-0.005004112089130718,-0.0021422466704440726,0.0010687088453312115,-0.002501073884806533,-0.0019228445359916499,-0.0020134407630968414,0.002236915092006978,-0.0014558824744158093,-4.1731642720111773e-4,0.0018065271047106022,-0.0027707344786129023,-0.0013874461080719254,0.002132331856713486,4.910025521686133e-4,-0.0010551311031623896,-0.0015616023200275908,0.0017259023158497694,8.261070388827552e-4,-0.00176842207003586,-0.0015686629305982926,2.9796345171398755e-4,0.0013090431037497655,1.1602913954295794e-4,-7.099069067266881e-4,-4.6738240732911295e-4,-4.4926232291963046e-5,-4.485588190881562e-4,3.4548254760992966e-4,4.169597238954948e-4,-7.12814421363041e-5,-3.0922621757552846e-4,-9.701266782851396e-4,-1.4308178114676336e-4,5.012021750457378e-4,-2.615673724240909e-4,6.631539663826897e-4,-3.615593805768087e-4,2.020946167727248e-4,1.5506290647395967e-4,5.345466107823296e-4,2.1173546074489184e-4,-7.266142314448117e-6,2.845002539104578e-4,-4.0775422710923655e-4,2.0685807868509845e-4,4.909272463887108e-5,-4.759523035400258e-5,3.1338141597456962e-6,-2.4303907291383124e-5,3.443266586184378e-5,5.526312242489803e-5,1.479504242048197e-4,-3.84834101468373e-5,-2.073029513611677e-5,9.507973349452892e-5,5.500377037978224e-5,-5.9611271677670326e-5,-3.2211848432421412e-6,-2.04207539298706e-5,-2.211772431870429e-17,-1.713039432527097e-17,-2.5587171270657905e-17,2.0599841277224584e-17,Thamnophis,Semiaquatic,American,unknown
Thamnophis_marcianus,0.0313955188784858,0.03221892507398057,-0.008328692945718556,0.0033225483251126736,0.007000145166123231,-0.007859096639315579,1.5067614849809385e-4,-0.0039328372870320386,-0.014643009316772633,0.005279018216622718,-0.0017294212412716627,0.0012746762641539604,0.004923758609607476,0.0013768558892378723,-0.004373292034366101,-3.3408741791300455e-4,-3.8675420116689966e-4,-4.2472381354956816e-4,-0.0011193430959580899,0.001017809517657555,-0.0012403193224449706,5.395367917102442e-4,-0.0019388613008089264,-5.214511590008197e-4,3.1844431949928746e-4,-0.0029810545110227752,5.8717415576210014e-5,-1.5305428026991244e-4,-0.0012110970983381492,-1.7784026219888117e-4,-2.9372764088873935e-4,5.114452848268712e-4,3.586959281388642e-4,2.3000617258885748e-4,2.979720657260673e-5,4.3681698461690307e-4,5.004389968721636e-4,5.771657048407539e-4,-1.8936680905519437e-4,4.1410784898852305e-5,3.359043725032622e-4,3.8645661452381365e-4,1.3330241342681792e-4,-3.1797698370869635e-4,-5.0131342072774374e-5,1.5554851438483245e-4,4.2212311018163394e-5,-2.9539877874053158e-5,3.3658880760763726e-4,2.545084863677402e-5,1.225250253401146e-4,-3.416501377815931e-4,2.52943579285886e-6,2.258157950594858e-4,4.8136229208769587e-4,-4.3332199915903044e-5,3.9945225052719514e-5,-4.168995870050121e-4,7.327823224695368e-5,1.5952242554396448e-5,-1.2968143151334934e-4,-1.2194680613258832e-5,-5.8242194696783126e-5,-3.456655216903118e-5,1.0853425585779521e-5,-5.339550425428034e-5,4.120178338728491e-6,-1.779812418513282e-5,-3.224185836632915e-5,4.883213977817999e-5,-9.324138683375338e-18,1.984089975648473e-17,-1.1221492485224971e-17,1.1655173354219173e-17,Thamnophis,Semiaquatic,American,generalist
